track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_k-pop_prob,predicted_lo-fi_prob,predicted_pop_prob,predicted_rnb_prob,predicted_tiktok_prob,cosine_dist,cosine_dist_mod
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,4eLPsYPBmXABThSJ821sqY,177000,14/04/2017,82,0.908,0.621,1,0.721064483,0,0.102,0.000282,5.39E-05,0.0958,0.421,0.599558203,5,tiktok,0.700910503,0.000585276,0.012178951,0.025111729,0.01454834,0.246665201,0.700910503,0.071782722,0.162513399
4OEOEsOhlzDqQuewiuPJAc,Whiskey (feat. A$AP Rocky),04gDigrS5kc9YWfZHwBETP,Maroon 5,4HEiRMwjPvQAsvImy9Bl2q,210422,20/10/2017,0,0.597,0.41,7,0.653306039,0,0.074,0.723,0,0.106,0.0736,0.314389791,2,lo-fi,0.700814554,0.000770342,0.011257252,0.212894303,0.031154217,0.39981952,0.344104366,0.229243963,0.287722592
72hucs56DifUiAItOhWEl9,Islands,2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,30mI1Ze8NV0AIw7gVYb6Br,272688,25/11/2018,36,0.525,0.548,9,0.691258956,0,0.0739,0.784,3.55E-06,0.3,0.406,0.244065273,2,lo-fi,0.699707131,0.025725302,0.030717945,0.056224197,0.440225296,0.201850721,0.24525654,0.174986857,0.159188418
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,Migos,7fd7SEK25VS3gJAUgSwL6y,190288,26/01/2018,72,0.817,0.816,2,0.771668373,1,0.269,0.00263,0,0.159,0.508,0.796281027,5,tiktok,0.699482685,0.006004288,0.019104864,0.176485555,0.116495388,0.366102442,0.315807463,0.061462699,0.108062012
3BNwUaRo3w1teVSkd69sL8,Bounty,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,7tIw7KRQtZsDvHrGJUQeEv,354087,10/02/2020,52,0.847,0.584,0,0.6809826,1,0.0412,0.0644,0,0.0804,0.235,0.488788934,5,tiktok,0.699373418,0.005207412,0.010604006,0.086472101,0.042040025,0.259946408,0.595730049,0.079958207,0.161341291
4K1vOdIFqskQv3zoI0FdAk,Say It First,2wY79sveU1sp5g7SokKOiI,Sam Smith,3TJz2UBNYJtlEly0sPeNrQ,247554,03/11/2017,57,0.566,0.407,0,0.571422723,1,0.0914,0.766,0.000185,0.111,0.156,0.413548038,2,lo-fi,0.698410678,0.008168385,0.013230403,0.236813476,0.129765091,0.148826012,0.463196634,0.241879276,0.274392496
11DnDeWTQuv3GIH0XHT2pl,A Million Dreams,2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,1oqnHxrKI3Gq8MKgAGDtMr,269453,08/12/2017,35,0.265,0.312,7,0.514268168,1,0.0569,0.243,0,0.0893,0.0998,0.013383133,2,lo-fi,0.698159785,0.023336207,0.028604635,0.105850656,0.403965109,0.248741252,0.189502141,0.105847777,0.130832792
0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,7ayBZIe1FHkNv0T5xFCX6F,269453,08/12/2017,75,0.265,0.312,7,0.514268168,1,0.0569,0.243,0,0.0893,0.0998,0.013383133,2,lo-fi,0.698159785,0.006116898,0.006207043,0.33464067,0.015735696,0.166971184,0.470328509,0.105847777,0.281868293
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,4VzzEviJGYUtAeSsJlI9QB,163253,16/06/2017,78,0.801,0.795,1,0.783418628,0,0.0504,0.0417,0.000113,0.0717,0.754,0.162788122,4,rnb,0.697075776,0.009145471,0.020153454,0.098738441,0.192433676,0.241460118,0.43806884,0.030809304,0.067987704
6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,3w69KK7uEA8OsKuW3OeQcC,250360,09/11/1999,70,0.61,0.497,9,0.588331627,1,0.0279,0.32,6.11E-05,0.0884,0.739,0.199725569,4,rnb,0.696453734,0.020861332,0.005381637,0.097359809,0.136857815,0.431299076,0.308240331,0.085127025,0.138831442
0PgYPBGqF6Wm5KFHQ81nq5,comethru (with Bea Miller),3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,10Dr3GO6OzrOwJwoY11IoH,181626,15/03/2019,67,0.757,0.192,0,0.508004094,1,0.0515,0.572,0,0.606,0.595,0.255060978,2,lo-fi,0.696002994,0.032891246,0.011437764,0.185563343,0.237766486,0.201794194,0.330546968,0.283192163,0.281296785
0TlLq3lA83rQOYtrqBqSct,Nonstop,3TVXtAsR1Inumwj472S9r4,Drake,1ATL5GLyefJaxhQzSPVrLX,238614,29/06/2018,78,0.912,0.412,7,0.662272262,1,0.123,0.0165,0.0126,0.104,0.423,0.630151737,5,tiktok,0.695493333,0.004398329,0.018629929,0.097643208,0.321210507,0.167441864,0.390676163,0.119342311,0.126367695
0GHR9XDrf3j7OI9GWy4915,Uuwian,3FwNjtXQCdxpDOXmgJQGnG,Emman,4nVkVB3JLkMF8WkS5RD1ck,200104,30/07/2020,47,0.599,0.364,7,0.415680655,1,0.0379,0.288,0.0346,0.1,0.106,0.414901734,2,lo-fi,0.694848674,0.0068552,0.155444068,0.030494129,0.234800816,0.225167622,0.347238164,0.157954821,0.167227264
2tek8UnoiJdkmpPMqa5KRQ,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,Migos,5ZnasU3vhbAxJxUYNXeqOq,190288,26/01/2018,0,0.814,0.819,2,0.768474923,1,0.251,0.00316,0,0.133,0.517,0.796133351,5,tiktok,0.694695631,0.012927017,0.178983888,0.036649151,0.261008242,0.193584667,0.316847035,0.060416525,0.073023353
628A1ThsViFrgjqgRAy4aa,Diwata,5mNum7eUoqWS6NBo91NYHP,Abra,4Pz8kSuNnVrUbZheowq81B,277240,01/12/2013,0,0.72,0.837,1,0.695435005,1,0.0359,0.49,0,0.208,0.917,0.242760802,4,rnb,0.694422358,0.013175358,0.04427783,0.027596787,0.021983241,0.694422358,0.198544426,0.078023878,0.166049171
3qs5vRk6QTsyeRjZZquDvb,Diwata,5mNum7eUoqWS6NBo91NYHP,Abra,4QOthIuemu9klr2jvmKffr,277240,01/12/2013,0,0.72,0.837,1,0.695435005,1,0.0359,0.49,0,0.208,0.917,0.242760802,4,rnb,0.694422358,0.013175358,0.04427783,0.027596787,0.021983241,0.694422358,0.198544426,0.078023878,0.166049171
78ylzQxu8Ht3gbFq5hI9Vo,Have Yourself a Merry Little Christmas,3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,1M9NXq9BzinKcbEjA8vM6t,155792,30/11/2018,7,0.452,0.268,8,0.607778915,1,0.0311,0.961,2.85E-05,0.119,0.265,0.087577991,2,lo-fi,0.693637422,0.012588702,0.07782342,0.704796354,0.0615384,0.082717398,0.060535725,0.350365558,0.440488355
7oolFzHipTMg2nL7shhdz2,Eraser,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,227426,03/03/2017,62,0.64,0.812,8,0.761637666,0,0.0834,0.086,0,0.0509,0.914,0.205767976,4,rnb,0.693586648,0.003878601,0.008316391,0.080835354,0.038521096,0.693586648,0.17486191,0.038249192,0.137716609
0GGfPhGuWC2JGc7hlvjLXa,Alapaap,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,263000,01/11/1994,55,0.331,0.749,6,0.498423746,1,0.0674,0.0638,4.89E-05,0.108,0.291,0.586691936,2,lo-fi,0.692786658,0.015389465,0.064258598,0.021745173,0.620078471,0.09260862,0.185919673,0.077154592,0.07534544
3Eb5sztvEMa0Mqnb8DUAlU,Come Inside Of My Heart,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,246396,18/01/2019,64,0.676,0.565,10,0.607533265,1,0.03,0.00321,0.000579,0.241,0.689,0.371866501,4,rnb,0.692700322,0.015539697,0.037469888,0.473361537,0.168705661,0.181862011,0.123061206,0.061305053,0.129998809
5CBp1DpEIdw76H1Ol5SXUK,Taguan,2U5mF0PZqGu6glnz55yY0y,John Roa,5Uq0TiaLMYB3JBPnrMFwAr,248026,08/06/2018,0,0.684,0.328,4,0.542845445,1,0.0402,0.596,3.08E-05,0.301,0.328,0.341156057,2,lo-fi,0.692284637,0.021560869,0.107650131,0.041637657,0.432915157,0.166739296,0.229496891,0.203658467,0.177407064
2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,0ZC4lUnfcEFekGFELwHjZZ,144000,19/05/2020,72,0.885,0.685,11,0.72962129,0,0.0627,0.33,0,0.148,0.937,0.291549244,4,rnb,0.691571711,0.056220866,0.018875337,0.091463399,0.417398464,0.181394757,0.234647177,0.074912631,0.077254336
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),3Y7RZ31TRPVadSFVy1o8os,H.E.R.,0pV0Mx07aMApIpF19oSQgY,209400,20/10/2017,77,0.473,0.371,4,0.574452405,0,0.0405,0.795,0,0.109,0.413,0.139283033,2,lo-fi,0.691340631,0.444803202,0.022100873,0.166606183,0.033834501,0.238584869,0.094070372,0.237730531,0.316815905
1SJtlNRJDeYHioymcvsqev,Crying in the Club,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,7s5gKFHMzzMHyLE2KFXNkR,216391,18/05/2017,70,0.334,0.617,6,0.753981576,0,0.383,0.334,0,0.163,0.603,0.200931589,4,rnb,0.69070174,0.002290649,0.012488801,0.045494767,0.067774205,0.69070174,0.181249838,0.060421109,0.170404692
0PurA4JVJ8YQgSVopY8fn6,tolerate it,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2Xoteh7uEpea4TohMxjtaq,245440,11/12/2020,70,0.316,0.361,9,0.567819857,1,0.0488,0.878,2.67E-05,0.0797,0.221,0.137707823,0,classical,0.690220667,0.571659006,0.001784327,0.390682546,0.003850328,0.016819109,0.015204685,0.317367265,0.443492517
0rTV5WefWd1J3OwIheTzxM,Talk,6LuN9FCkKOj5PcnpouEgny,Khalid,58kvvQvx6OtLqEDhqYSzyM,197487,07/02/2019,73,0.9,0.4,0,0.64716479,1,0.124,0.0501,0,0.0876,0.338,0.513352367,5,tiktok,0.688888726,0.044757143,0.034008774,0.784242799,0.006878685,0.094903618,0.03520898,0.112627447,0.274976079
7FB8l7UA1HKqnuSLjP9qDc,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4Yy7pSgkobZoK6bOu3PEPB,209640,28/07/2017,0,0.952,0.318,10,0.568802456,1,0.467,0.174,0,0.205,0.665,0.415369374,5,tiktok,0.688765136,0.002416149,0.026198912,0.058832775,0.012649113,0.211137916,0.688765136,0.153530527,0.229179175
0zYP35FfMItfaP6c9gcQZB,Way Back Into Love,0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,67icItKFH7ZFd5FdAZdlhI,277853,13/02/2006,60,0.281,0.675,10,0.745834186,1,0.0353,0.0399,0,0.129,0.565,0.928518687,3,pop,0.687806864,0.006908311,0.035097286,0.035721435,0.243883318,0.213646901,0.464742748,0.132562639,0.150327492
6PXPSP15Wo3aEPR0KoZprx,Way Back Into Love,0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,7uwHlqypgZPfdOimUPSZzv,277853,14/12/2009,23,0.281,0.675,10,0.745834186,1,0.0353,0.0399,0,0.129,0.565,0.928149497,3,pop,0.6876305,0.002422249,0.005311503,0.022592238,0.6876305,0.195911263,0.086132247,0.13247754,0.123690018
003eoIwxETJujVWmNFMoZy,Growing Pains,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3mzHuQmDLVuecodQNKUd0T,193680,15/06/2018,51,0.353,0.755,1,0.735885363,0,0.733,0.0822,0,0.39,0.437,0.8527117,5,tiktok,0.687423427,0.006588916,0.228169586,0.013217406,0.391767983,0.117603945,0.242652164,0.153434552,0.14230377
39JRmdKFka1Oe09FoOCPI4,Selah,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0FgZKfoU2Br5sHOfvZKTI9,164619,25/10/2019,62,0.482,0.618,9,0.760573183,0,0.197,0.647,0.000859,0.32,0.146,0.230768284,2,lo-fi,0.686490237,0.002964355,0.120733013,0.027305466,0.478765181,0.134845108,0.235386877,0.151699327,0.131562677
4rMWDm28mERZcRPc1f3yir,Santa Claus Is Coming To Town,2iE18Oxc8YSumAU232n4rW,The Jackson 5,6J7kk80VywP59lPn8E5Cal,148160,01/01/1970,0,0.696,0.564,0,0.550542477,1,0.0371,0.277,0.000353,0.133,0.932,0.579240453,4,rnb,0.686302703,0.185268488,0.004436071,0.34099118,0.232192249,0.100999099,0.136112913,0.117699453,0.153198183
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,197573,05/04/2019,75,0.9,0.4,0,0.641760491,1,0.127,0.0516,0,0.0599,0.346,0.513247763,5,tiktok,0.685773639,0.011042579,0.007565224,0.134686629,0.065427051,0.520393262,0.260885256,0.112403824,0.185622985
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,Hale,5www5PCOdkBpuNCanxeo6L,328533,26/02/2006,58,0.424,0.221,4,0.612937564,1,0.0351,0.882,0,0.134,0.299,0.451593054,0,classical,0.685168138,0.685168138,0.009903992,0.075808,0.095197204,0.038260927,0.095661739,0.324980018,0.412870271
60ynsPSSKe6O3sfwRnIBRf,Streets,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,226986,07/11/2019,92,0.749,0.463,11,0.647574207,1,0.0828,0.208,0.0371,0.337,0.19,0.230472932,2,lo-fi,0.683270862,0.000778868,0.001656195,0.112753203,0.001486001,0.218037498,0.665288236,0.105174677,0.21473667
1vkBeaVW2eUmBtUc2f366k,Say It Again,2XMxHczWkSzDDFhiC3zt8k,Marié Digby,3MfRPIZRewpJl1CAq0xnmE,221760,01/01/2008,49,0.461,0.859,0,0.862640737,1,0.0364,0.0561,0,0.124,0.789,0.735438536,3,pop,0.683227071,0.003079904,0.039647084,0.011518197,0.683227071,0.107662038,0.154865707,0.056390366,0.053619973
1Ogf7FqBhlkt8rLC6tDT2A,I Knew I Loved You,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,67M8LSfsBxjM6AmxLjAzhT,250693,09/11/1999,16,0.609,0.495,9,0.588904811,1,0.0277,0.306,5.49E-05,0.093,0.712,0.199510208,4,rnb,0.68321895,0.000356819,0.005092868,0.052356781,0.0051515,0.320324433,0.616717598,0.079788856,0.182312775
2iLGgm4O5Hia8aSfSzXS3H,If You Leave Me Now (feat. Boyz II Men),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1mKk0vyjvN6HYpWb7kZXAq,242161,04/01/2018,0,0.435,0.274,9,0.67185261,1,0.0358,0.902,0,0.158,0.422,0.514103053,0,classical,0.683200363,0.005079035,0.010234086,0.151474428,0.037524758,0.457575044,0.338112649,0.289460267,0.33380111
2rSEuTXuRnGOHcU5JuoW13,"Beautiful Girl - Recorded at Kodama Studios, Philippines",4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3UL37TgEAcc58GXvm8hdnr,180545,22/02/2019,50,0.246,0.323,5,0.605158649,1,0.0331,0.903,0,0.357,0.18,0.695356822,0,classical,0.68227748,0.000883874,0.028293292,0.034313591,0.119809765,0.510095016,0.306604462,0.375877333,0.392833867
0FMjqbY3aWo1QDbo3GwXib,Always in My Head,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2G4AUqfwxcV1UdQjm2ouYr,216626,19/05/2014,64,0.495,0.502,5,0.611791198,1,0.0259,0.0127,0.689,0.068,0.0394,0.276732423,2,lo-fi,0.68154791,0.274027323,0.000271034,0.68154791,0.00324159,0.00709826,0.033813882,0.239505008,0.388137057
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,22/03/2019,57,0.825,0.496,1,0.642292733,1,0.0503,0.00817,0.000511,0.0827,0.185,0.464040906,5,tiktok,0.680539297,0.003279604,0.01116797,0.155700241,0.018022102,0.490336018,0.321494065,0.099093975,0.187390739
0GuAFGEkbWayjhWdlYlr7K,"Closer You and I - From ""Loving in Tandem""",1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,5mkhEWVxQqBCivhl4hMYtx,196067,15/09/2017,50,0.207,0.535,0,0.713613101,1,0.0414,0.201,0,0.336,0.264,0.906588809,3,pop,0.679649355,0.012161288,0.090713007,0.036718297,0.316227067,0.2233674,0.320812941,0.204031094,0.193153135
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),50co4Is1HCEo8bhOyUWKpn,Young Thug,51KZKzPd3OQT1r46a55VTt,215306,16/06/2017,73,0.842,0.597,2,0.733428864,1,0.0627,0.00252,0,0.124,0.298,0.574828634,5,tiktok,0.679448447,0.002044011,0.002640512,0.153458945,0.020252354,0.251546665,0.570057514,0.076035003,0.156953867
6fxVffaTuwjgEk5h9QyRjy,Photograph,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,258986,2013,66,0.614,0.379,4,0.563766633,1,0.0476,0.607,0.000464,0.0986,0.201,0.340989921,2,lo-fi,0.678669169,0.038792561,0.008682419,0.678669169,0.035136005,0.076653467,0.162066379,0.189228682,0.32224927
0ErjxyZ4qHQVs5umCBIClk,Sleigh Ride,26AHtbjWKiwYzsoGoUZq53,Pentatonix,082VlX7cBth0o8xqDGclNn,136546,30/10/2015,33,0.745,0.487,1,0.626693961,1,0.029,0.459,0,0.271,0.87,0.341008381,4,rnb,0.67671721,0.203296221,0.019233546,0.336296199,0.272134813,0.095897581,0.07314164,0.128620864,0.16042618
0VZ9xPNa6ROafP6GYYuv2S,Marry Me,3FUY2gzHeIiaesXtOAdB7A,Train,7tEPbuzTMNGSytEMdezXtS,205453,2009,0,0.366,0.269,0,0.646632549,1,0.0287,0.829,1.67E-05,0.108,0.492,0.209238361,0,classical,0.676385424,0.676385424,0.008184369,0.113435533,0.068738369,0.086641098,0.046615206,0.2729443,0.379183404
739vCwA3EpBSkk3uDsI2wB,Lemon (feat. Drake) - Drake Remix,5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,2TKbBIv3QaM46sT9BtHKm1,226106,18/03/2018,62,0.777,0.657,1,0.729416581,1,0.237,0.000738,3.34E-06,0.0932,0.245,0.845567876,5,tiktok,0.676301914,0.026773815,0.018064922,0.183570329,0.271481528,0.111708551,0.388400854,0.110292156,0.126927101
6h7bFD49c3lN9uLDxhy2RW,Sana Ngayong Pasko,1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,6ufq0lSP0mWfIDN59cDT2C,225386,16/11/2000,0,0.449,0.188,5,0.480040942,1,0.0418,0.697,0.000812,0.129,0.0987,0.112719822,2,lo-fi,0.676141325,0.019247465,0.061790742,0.103741317,0.238118048,0.346209459,0.230892968,0.343978233,0.330867911
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,08/02/2020,87,0.726,0.431,8,0.633981576,0,0.135,0.731,0,0.696,0.348,0.562731513,2,lo-fi,0.67583655,0.022224434,0.048017287,0.092609952,0.354489288,0.234283496,0.248375544,0.252572353,0.237763788
0mBKv9DkYfQHjdMcw2jdyI,Chunky,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,186973,17/11/2016,71,0.571,0.539,5,0.810808598,0,0.116,0.0208,0,0.125,0.727,0.920088852,4,rnb,0.675761622,0.005151192,0.00694393,0.041056797,0.123583269,0.675761622,0.14750319,0.116074415,0.185626901
1EVVa8EtTKVMsCw35uJP0j,Change (feat. James Taylor),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,51qJaDNYXndzT3HqRL4F3L,217560,13/03/2018,0,0.502,0.413,4,0.690972364,1,0.039,0.872,0,0.213,0.474,0.756439287,2,lo-fi,0.67573493,0.675675879,0.001466566,0.297669457,0.015305525,0.005152317,0.004730257,0.249826719,0.360225264
26Fqtv4Aa7kyd1WWGHai6A,Privilege,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3N88bRVAwQrtKqSV0UgU69,170573,30/03/2018,0,0.391,0.595,11,0.702395087,0,0.0411,0.913,0.00557,0.145,0.379,0.253559606,0,classical,0.675675879,0.008365193,0.265483639,0.026592149,0.186061714,0.18762491,0.325872395,0.212703593,0.215985968
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,5FXIqS1XqbpfOKNoi5VUwS,229525,2015,82,0.689,0.481,10,0.685649949,1,0.0815,0.369,1.03E-06,0.0649,0.283,0.168922827,2,lo-fi,0.675449798,0.005916393,0.240339763,0.014764018,0.436300456,0.131356561,0.171322809,0.080528712,0.071858062
2Vx8E3K5icPZR7OCklWBXX,Nonstop,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,238613,29/06/2018,1,0.909,0.405,6,0.659856704,0,0.14,0.0306,0.00698,0.105,0.455,0.63015789,5,tiktok,0.675409863,0.025066471,0.043355655,0.049747656,0.392393068,0.264825536,0.224611614,0.118325023,0.114569418
051Z51PfIFgEe1gdo1vl6B,Yearly,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5y3tcK8BreDUhrVSw0vAyz,451932,05/04/2021,61,0.849,0.61,10,0.625834186,0,0.109,0.114,0,0.0987,0.201,0.384123605,5,tiktok,0.674938799,0.024817251,0.029565609,0.04928811,0.427135552,0.24024482,0.228948659,0.07460164,0.07410366
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,29FoTD5vBY3Fq1QWhbl3FM,186223,26/06/2019,78,0.657,0.768,8,0.803357216,1,0.0507,0.108,0,0.144,0.759,0.138157004,4,rnb,0.674667579,0.013075614,0.017189099,0.17343665,0.225663778,0.39506406,0.175570798,0.027655726,0.066527174
0gBc4Ksp2LSHbGTa1jBKTO,Angels We Have Heard on High,0SG7a26LiFGt8E0olaIOpx,Acapellago,3p6MrhUW16YC5DbaVtb70A,155989,01/12/2017,0,0.174,0.176,6,0.429682702,0,0.0356,0.896,5.26E-05,0.337,0.183,0.851714887,0,classical,0.674139169,0.01461018,0.003621943,0.075930957,0.019741362,0.580682706,0.305412852,0.4992917,0.524782581
0HVv5bEOiI9a0QfgcASXpX,Nice For What,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,210746,29/06/2018,0,0.7,0.909,8,0.728311157,1,0.0628,0.0884,0.000114,0.0778,0.757,0.251645972,4,rnb,0.673907547,0.002096526,0.002716352,0.103462204,0.004178187,0.319431095,0.568115637,0.02159819,0.106863203
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,6oMuImdp5ZcFhWP0ESe6mG,Migos,7fd7SEK25VS3gJAUgSwL6y,276147,26/01/2018,76,0.907,0.633,2,0.782190379,1,0.184,0.0876,2.60E-06,0.106,0.395,0.574348688,5,tiktok,0.672061006,0.035400719,0.009237075,0.113112108,0.19489733,0.369471371,0.277881398,0.061220586,0.095889015
1IPrRFn01138TWwgwZQmnL,You Just Know It's Christmas,719ZCUqy59oGckcB1MzVTx,The Company,3JfRHoIuAoY2KcK5xYRo9H,161697,30/11/2018,5,0.705,0.584,6,0.630542477,1,0.0365,0.848,0,0.172,0.82,0.377312052,0,classical,0.671911679,0.15785457,0.002321409,0.102981826,0.023945014,0.538567639,0.174329542,0.17641655,0.240415084
5qfZRNjt2TkHEL12r3sDEU,Everglow,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,3cfAM8b8KqJRoIzt3zLKqw,282693,04/12/2015,68,0.534,0.445,4,0.61801433,1,0.0292,0.456,0.0684,0.112,0.136,0.575536248,2,lo-fi,0.670550324,0.058480574,0.004952757,0.670550324,0.058925939,0.055899346,0.151191059,0.164567332,0.29336408
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,1RWiRfdNZKDe8VXzzf2VEc,169265,17/04/2020,89,0.667,0.373,4,0.608433982,1,0.05,0.785,0,0.0906,0.0823,0.440418907,2,lo-fi,0.670519022,0.0114614,0.080396932,0.038450316,0.305801132,0.221240603,0.342649616,0.267791179,0.250481641
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,5VdyJkLe3yvOs0l4xXbWp0,95466,25/08/2017,84,0.734,0.57,7,0.703541453,0,0.133,0.847,2.14E-05,0.112,0.689,0.476138028,2,lo-fi,0.6705017,0.14104347,0.008788079,0.170017546,0.254737476,0.326362071,0.099051358,0.161295426,0.181111637
23pURM1bccelxmpg6hnCro,"Where Have You Been, My Disco?",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,59DwsdQC5h4nokX1GgDdJ7,217788,20/10/2017,49,0.848,0.637,10,0.713162743,0,0.0422,0.15,1.13E-05,0.146,0.912,0.414920193,4,rnb,0.669551439,0.000160409,0.000701359,0.984063856,0.013717108,0.000807669,0.000549599,0.070345998,0.25240292
0Xq3TsWq8bCm7myxpBm0rh,Switch It Up,042sjIstxjQz7xhDkEayIE,Lavaado,2HNnGsxPO7XI9X3b9TfDY5,123428,20/07/2018,41,0.939,0.463,11,0.618137155,0,0.421,0.0723,0,0.0826,0.642,0.51981319,5,tiktok,0.668962528,0.346825066,0.003279882,0.542808806,0.004011666,0.024231528,0.078843052,0.106717072,0.223426518
1kBbgxAUc4HQv7cgIayIDH,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,4Mz9ZCE83IiaVC9ejMqxky,131280,04/06/2019,3,0.745,0.642,7,0.736663255,0,0.287,0.0204,0,0.0658,0.226,0.783925473,5,tiktok,0.668173176,0.002947048,0.091286805,0.048500314,0.397115896,0.210176136,0.249973802,0.101497021,0.096116531
6EOKwHETwSkZ9gW2b6ASE0,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,65T18oWoikW2MAilg9j8lW,131240,30/08/2019,2,0.745,0.642,7,0.736663255,0,0.287,0.0204,0,0.0658,0.226,0.783925473,5,tiktok,0.668173176,0.010472987,0.166225332,0.016613424,0.444847473,0.137840588,0.224000196,0.101497021,0.090259437
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,4M07HWIlZr7zoXoxDHR5mz,194848,15/11/2019,76,0.323,0.405,10,0.643480041,0,0.0413,0.849,0.000544,0.138,0.274,0.569364624,0,classical,0.667481544,0.068555124,0.01252382,0.209113503,0.366499054,0.143082438,0.200226061,0.275638753,0.258557827
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,28/07/2017,77,0.94,0.335,5,0.576090072,0,0.505,0.17,0,0.262,0.707,0.415141707,5,tiktok,0.66666286,0.002387108,0.02522854,0.063171965,0.016532138,0.226017388,0.66666286,0.154025094,0.224667293
